price,city,address,property_size,property_type,amenities,listing_url,page
706907.0,Paris,75006 Paris,560.0,Condo/Apartment,,https://www.properstar.com/listing/103014811,
1250682.0,Paris,75017 Paris,915.0,Condo/Apartment,"24/7 concierge,Alarm,Furnished,Internet,Lift",https://www.properstar.com/listing/105294698,
1149540.0,Paris,75005 Paris,807.0,House,,https://www.properstar.com/listing/105247418,
1011421.0,Paris,75015 Paris,818.0,Condo/Apartment,Terrace,https://www.properstar.com/listing/105247458,
837413.0,Paris,75014 Paris,818.0,Condo/Apartment,Lift,https://www.properstar.com/listing/105247368,
402393.0,Paris,75007 Paris,291.0,Condo/Apartment,Intercom,https://www.properstar.com/listing/103511649,
3153895.0,Paris,75015 Paris,2400.0,House,"Air conditioning,Garden,Swimming pool,Balcony",https://www.properstar.com/listing/105247355,
2969011.0,Paris,"1 Place du Costa Rica, 16º arrondissement de Paris",2196.0,Duplex,"24/7 concierge,Alarm,Barbecue,Dining room,Dishwasher,Doorman,Furnished,Guest suites,Hot tub,Intercom,Internet,Lift,Satellite tv,Security,Washing machine,Wine cellar",https://www.properstar.com/listing/102451436,
146819.0,Paris,75017 Paris,118.0,Condo/Apartment,,https://www.properstar.com/listing/102005899,
5981525.0,Paris,75008 Paris,3477.0,Condo/Apartment,"Internet,Lift,Balcony,Parking",https://www.properstar.com/listing/100582082,
870040.0,Paris,75016 Paris,657.0,Condo/Apartment,"Intercom,Lift,Balcony",https://www.properstar.com/listing/105249813,
629691.0,Paris,Paris,549.0,Condo/Apartment,,https://www.properstar.com/listing/105247370,
804787.0,Paris,75006 Paris,700.0,Condo/Apartment,,https://www.properstar.com/listing/105403149,
804787.0,Paris,75006 Paris,700.0,House,,https://www.properstar.com/listing/105403136,
26101199.0,Paris,4th arrondissement,6803.0,House,"Swimming pool,Terrace,Fitness centre,Lift,Sauna",https://www.properstar.com/listing/103478268,
1087550.0,Paris,75006 Paris,732.0,Condo/Apartment,,https://www.properstar.com/listing/105247427,
1082112.0,Paris,75009 Paris,840.0,Condo/Apartment,Intercom,https://www.properstar.com/listing/105224167,
572051.0,Paris,75008 Paris,398.0,Condo/Apartment,"Air conditioning,Furnished,Internet",https://www.properstar.com/listing/105173304,
3148457.0,Paris,75015 Paris,926.0,Condo/Apartment,"Air conditioning,Intercom,Internet,Lift,Balcony",https://www.properstar.com/listing/101066447,
1076674.0,Paris,75006 Paris,732.0,Condo/Apartment,"Alarm,Intercom,Lift",https://www.properstar.com/listing/105341735,
755847.0,Paris,75014 Paris,818.0,Condo/Apartment,,https://www.properstar.com/listing/105247415,
379555.0,Paris,75014 Paris,312.0,Condo/Apartment,"Intercom,Internet,Lift",https://www.properstar.com/listing/103477999,
538337.0,Paris,75014 Paris,355.0,Condo/Apartment,"Lift,Balcony",https://www.properstar.com/listing/105224168,
3534537.0,Paris,75007 Paris,2077.0,Condo/Apartment,"Internet,Lift,Balcony",https://www.properstar.com/listing/102389509,
592715.0,Paris,75017 Paris,527.0,Condo/Apartment,,https://www.properstar.com/listing/102564483,
380642.0,Paris,75006 Paris,280.0,Studio apartment,,https://www.properstar.com/listing/105012192,
761285.0,Paris,75015 Paris,861.0,Condo/Apartment,"Lift,Parking",https://www.properstar.com/listing/105247416,
598152.0,Paris,75015 Paris,753.0,Condo/Apartment,Intercom,https://www.properstar.com/listing/105224169,
179446.0,Paris,75018 Paris,269.0,Condo/Apartment,,https://www.properstar.com/listing/105359411,
1448617.0,Paris,3rd arrondissement,980.0,Condo/Apartment,Intercom,https://www.properstar.com/listing/105397301,
336053.0,Paris,75014 Paris,323.0,Condo/Apartment,Lift,https://www.properstar.com/listing/105431704,
574648.0,Paris,75019 Paris,560.0,Condo/Apartment,"Balcony,Lift",https://www.properstar.com/listing/105484798,
