price,city,address,property_size,property_type,amenities,listing_url,page
29250000.0,London,"Chapel Street, Belgravia, London, SW1X, United Kingdom",6773.0,House,,https://www.rightmove.co.uk/properties/153417767,
21645000.0,London,"Portland Place, Marylebone, London, W1B, United Kingdom",8174.0,Town House,,https://www.rightmove.co.uk/properties/158748242,
21645000.0,London,"Somerset Court, Lexham Gardens, London, W8",11238.0,House,"Gross internal area of 12 575 sq ft,New passenger lift,80 ft double width south facing garden,An ERV of £15 220 per week or £791 440 per annum in current condition",https://www.rightmove.co.uk/properties/157479851,
21791250.0,London,"The Pembridge Collection, 
Pembridge Gardens, W2",8313.0,Detached,"Two substantial RGF/LGF maisonettes and three lateral apartments.,First floor and above apartments have direct lift access.,All apartments have access (subject to application) to Pembridge Square Private Communal Gardens. ,Ranging from £3.35m to £4.75m per flat.,Building is held in a SPV which the shares can be purchased.",https://www.rightmove.co.uk/properties/159786167,
22171500.0,London,"Hanover Terrace, London, NW1",6103.0,Terraced,"7 bedrooms,4 reception rooms,6 bathrooms,Garden,Patio,Terraced,Private Parking",https://www.rightmove.co.uk/properties/127284668,
22171500.0,London,"Hanover Terrace, Regent's Park, London, NW1, United Kingdom",6103.0,House,,https://www.rightmove.co.uk/properties/152041313,
22171500.0,London,"Hanover Terrace, Regent's Park, NW1",6103.0,Terraced,"Period Features,Private Garden,Landscaped Garden,Cinema Room,Interior Designed,Parking,High Ceilings,Utility Room,Mews House,Recently Refurbished",https://www.rightmove.co.uk/properties/141476108,
22171500.0,London,"Hanover Terrace, Regent's Park, London, NW1, United Kingdom",6730.0,House,,https://www.rightmove.co.uk/properties/152041589,
22171500.0,London,"Hanover Terrace, Regents Park",5027.0,House,"7 Bedrooms,6 Bathrooms,4 Reception,2 Dressing areas",https://www.rightmove.co.uk/properties/148711490,
22815000.0,London,"Courtenay Avenue, N6",9858.0,Detached,"RECEPTION HALL, RECEPTION ROOM,DRAWING ROOM, SITTING ROOM & 3 STUDY'S,KITCHEN/BREAKFAST ROOM WITH LARDER,MASTER BEDROOM WITH DRESSING ROOM,5 FURTHER BEDROOMS, 3 BATHROOMS & 2 GUEST WC,BALLROOM, UTILITY ROOM,5 STORAGE ROOMS & ATTIC STORAGE SPACE,LANDSCAPED REAR GARDEN WITH TENNIS COURTS,GARAGE: CARRIAGE DRIVEWAY,COUNCIL TAX BAND H: EPC RATING F",https://www.rightmove.co.uk/properties/84082359,
23107500.0,London,"Hanover Terrace, London, NW1",7728.0,Terraced,,https://www.rightmove.co.uk/properties/152631050,
23341500.0,London,"Chelsea Square, London, SW3",5352.0,Terraced,"Positioned centrally within the Northern Terrace leading straight on to communal gardens,Beautiful south facing 30 ft wide first floor reception room with 6 windows across,Separate Mews house on the opposite side of the private drive that incorporates a one bedroom apartment and large garage,Planning consents for the construction of an additional approx. 12,040 sq ft within the main house and approx. 480 sq ft in the Mews,The garden square extends to approximately 2.5 acres of park like spaces,EPC Rating = D",https://www.rightmove.co.uk/properties/158510822,
23341500.0,London,"Wadham Gardens, St Johns Wood, London, NW3, United Kingdom",6437.0,House,"Central A/C & Heating,Balcony,Private Garden,Built in Kitchen Appliances,Garden,High Ceilings,Fireplace,Patio,Grand Hall,Grand Staircase",https://www.rightmove.co.uk/properties/155931188,
23341500.0,London,"Holland Villas Road, Holland Park, London, W14, United Kingdom",7244.0,House,"Maids Room,Central A/C & Heating,Private Garden,Built in Wardrobes,High Ceilings,Wooden Floors,Fireplace,Parking,Garage,Utility Room",https://www.rightmove.co.uk/properties/152133227,
23341500.0,London,"Chelsea Square, London, SW3",5271.0,Terraced,"4 - 6 bedrooms,4 reception rooms,6 bathrooms,Mews House,Balcony,Patio,Town/City,Home office",https://www.rightmove.co.uk/properties/158464619,
23341500.0,London,Holland VIllas W14,7244.0,Villa,"Dining Room,Sauna,2 Kitchens,Gym/Garden Room,Sun Room,Cellar,2 Balconies,Garage,1 X 1 Bedroom Self Contained Staff Flat,24hr Security",https://www.rightmove.co.uk/properties/153865805,
23341500.0,London,"Wadham Gardens, London, NW3",6261.0,Detached,"Large garden,Communal gardens,Spacious family home,Parking",https://www.rightmove.co.uk/properties/144888800,
19831500.0,London,"Chester Square, London, SW1W",N/A,Terraced,"Impressive first floor drawing room, facing south over the south gardens,Private landscape terrace over the mews,Passenger lift serving all floors,Fully integrated contemporary kitchen,Principal suite with dressing room,EPC Rating = D",https://www.rightmove.co.uk/properties/154420478,
19831500.0,London,"Gloucester Lodge, London, NW1",7104.0,Villa,"Private walled rear garden,Double garage,Driveway/off-street parking,Wine store,Garden,Mews,Planning permission",https://www.rightmove.co.uk/properties/158987687,
19831500.0,London,Chester Terrace,4844.0,End of Terrace,"Large garden,Gym,6 bedrooms,3 spacious entertaining rooms,Master bedroom with dressing room,Lift service",https://www.rightmove.co.uk/properties/159598781,
19831500.0,London,"Gloucester Gate, Regent's Park, London, NW1",7104.0,Detached,"Family home with views over Regent's Park,Private walled rear garden,Two separate self contained Mews Houses,Planning consent for a rear extension and basement,Leasehold,EPC Rating = D",https://www.rightmove.co.uk/properties/158998559,
19831500.0,London,"Chester Terrace, Regent's Park, London, NW1",4844.0,Terraced,"6 bedrooms,2 reception rooms,7 bathrooms,Lift,Period,Garden,Gym,Patio,Terraced,Town/City",https://www.rightmove.co.uk/properties/148064465,
19831500.0,London,"Frognal, Hampstead, London, NW3",6071.0,Detached,"14 bedrooms,8 reception rooms,10 bathrooms,Guest House and Studio Flat,Period,Detached,Garden,Gym,Swimming Pool,Terrace",https://www.rightmove.co.uk/properties/155342741,
19831500.0,London,"Regent's Park, NW1",7104.0,Semi-Detached,"7 bedrooms,3 reception rooms,7 bathrooms,Period,Garden,Gym,Semi-Detached,Town/City,Private Parking,Home office",https://www.rightmove.co.uk/properties/159123668,
19890000.0,London,"Hamilton Terrace, St John's Wood, London, NW8, United Kingdom",7065.0,House,,https://www.rightmove.co.uk/properties/152041511,
20475000.0,London,"Blomfield Road, Little Venice, W9",5140.0,Detached,,https://www.rightmove.co.uk/properties/152657642,
20475000.0,London,"Heath Drive, London, NW3",9327.0,Detached,,https://www.rightmove.co.uk/properties/157280855,
20475000.0,London,"Blomfield Road, Maida Vale, London, W9",5600.0,Detached,"Detached family home in Little Venice with planning permission to extend.,Facing the Western side of the Regent CanaL,Private rear garden leading to private communal gardens,Gated off street parking,Freehold,EPC Rating = D",https://www.rightmove.co.uk/properties/152655020,
20475000.0,London,"Queen Annes Gate, St James's Park, London, SW1H",11565.0,House,"5 - 7 bedrooms,6 reception rooms,7 bathrooms,Lift,Period,Garden,Town/City,Courtyard Garden,Lateral living",https://www.rightmove.co.uk/properties/159971426,
